Aï¿;TOTAL MATRï¿½CU;TOTAL MATRï¿½CULA MUJER;TOTAL MATRï¿½CULA HOMBR;TOTAL MATRï¿½CULA NO BINARIOS O INDEFINID;TOTAL MATRï¿½CULA PRIMER A;TOTAL MATRï¿½CULA MUJERES PRIMER A;TOTAL MATRï¿½CULA HOMBRES PRIMER A;TOTAL MATRï¿½CULA NO BINARIOS O INDEFINIDOS PRIMER A;CLASIFICACIï¿½N INSTITUCIï¿½N NIV;CLASIFICACIï¿½N INSTITUCIï¿½N NIV;CLASIFICACIï¿½N INSTITUCIï¿½N NIV;Cï¿½DIGO DE INSTITUCI;NOMBRE INSTITUCIï¿;ACREDITACIï¿½N INSTITUCION;REGIï¿;PROVINCIA;COMUNA;NOMBRE SEDE;NOMBRE CARRERA;ýREA DEL CONOCIMIENTO;CINE-F 1997 ï¿½R;CINE-F 1997 SUBAREA;ýREA CARRERA GENýRICA;CINE-F 2013 ï¿½R;CINE-F 2013 SUBAREA;NIVEL GLOBAL;CARRERA CLASIFICACIï¿½N NIVEL;CARRERA CLASIFICACIï¿½N NIVEL;MODALIDAD;JORNADA;TIPO DE PLAN DE LA CARRERA;DURACIï¿½N ESTUDIO CARRE;DURACIï¿½N TOTAL DE CARRE;Cï¿½DIGO CARRE;ACREDITACIï¿½N CARRE;TOTAL RANGO DE EDAD;RANGO DE EDAD 15 A 19 Aï¿½;RANGO DE EDAD 20 A 24 Aï¿½;RANGO DE EDAD 25 A 29 Aï¿½;RANGO DE EDAD 30 A 34 Aï¿½;RANGO DE EDAD 35 A 39 Aï¿½;RANGO DE EDAD 40 Y Mï¿½S Aï;RANGO DE EDAD SIN INFORMACIï¿;PROMEDIO EDAD CARRERA     ;PROMEDIO EDAD MUJER     ;PROMEDIO EDAD HOMBRE     ; PROMEDIO EDAD NO BINARIO ;TES MUNICIPAL;TES PARTICULAR SUBVENCIONADO;TES PARTICULAR PAGADO;TES CORP. DE ADMINISTRACIï¿½N DELEGA;TES SERVICIO LOCAL EDUCACION;TOTAL TES;% COBERTURA TES;TIPO ESTABLECIMIENTO HC;TIPO ESTABLECIMIENTO TP;CLAS_EST ADULTO;CLAS_EST JOVEN
MAT_2025;55;34;21;;6;4;2;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN GESTION DE PERSONAS Y DINAMICA ORGANIZACIONAL;Administraciï¿½n y Comerc;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Enseï¿½anza Comercial y Administraci;Magister en Administraciï¿½n y Comerc;Administraciï¿½n de Empresas y Derec;Educaciï¿½n Comercial y Administraci;Posgrado;Magister;Magister;Presencial;Vespertina;Plan Regular;4;4;I70S1C795J2V1;ACREDITADA;55;;10;8;13;12;12;;34,1;32,4;36,9;;7;19;13;2;;41;74,50%;36;5;;41
MAT_2025;10;6;4;;5;2;3;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;78;UNIVERSIDAD DE TALCA;ACREDITADA;Maule;TALCA;TALCA;CASA CENTRAL (TALCA);MAGISTER EN CIENCIAS BIOMEDICAS MENCION MICROBIOLOGIA CLINICA, BIOQUIMICA CLINICA E INMUNOHEMATOLOGIA Y PATOLOGIA ORAL;Salud;Salud y Servicios Sociales;Medicina;Magister en Salud;Salud y Bienestar;Salud;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I78S1C161J1V1;ACREDITADA;10;;;8;2;;;;27,7;27,8;27,5;;4;3;1;;;8;80,00%;6;2;;8
MAT_2025;204;104;100;;87;44;43;;Universidades;Universidades Privadas;Universidades Privadas;4;UNIVERSIDAD CENTRAL DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN DERECHO PROCESAL;Derecho;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Derecho;Magister en Derecho;Administraciï¿½n de Empresas y Derec;Derecho;Posgrado;Magister;Magister;No Presencial;A Distancia;Plan Regular;4;4;I4S1C163J4V1;NO ACREDITADA;204;;;26;49;58;71;;38,2;37,5;38,9;;38;86;11;3;;138;67,60%;117;21;5;133
MAT_2025;147;143;4;;67;66;1;;Universidades;Universidades Privadas;Universidades Privadas;20;UNIVERSIDAD ANDRES BELLO;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);MAGISTER EN EDUCACION INICIAL EN DIDACTICA DE LAS MATEMATICAS Y EL LENGUAJE;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Magister en Educaciï¿;Educaciï¿;Educaciï¿;Posgrado;Magister;Magister;No Presencial;A Distancia;Plan Regular;4;4;I20S1C925J4V1;NO ACREDITADA;147;;3;19;35;34;56;;37,5;37,5;36;;43;47;4;8;;102;69,40%;65;37;4;98
MAT_2025;2;;2;;;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;78;UNIVERSIDAD DE TALCA;ACREDITADA;Maule;TALCA;TALCA;CASA CENTRAL (TALCA);MAGISTER EN GESTION AMBIENTAL TERRITORIAL;Tecnologï¿;Servicios;Protecciï¿½n del Medio Ambien;Magister en Tecnologï¿;Ingenierï¿½a, Industria y Construcci;Ingenierï¿½a y Profesiones Afin;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I78S1C159J1V1;NO ACREDITADA;2;;;;;;2;;44,5;;44,5;;;;;;;0;0,00%;;;;
MAT_2025;65;50;15;;30;26;4;;Universidades;Universidades Privadas;Universidades Privadas;45;UNIVERSIDAD DEL DESARROLLO;ACREDITADA;Metropolitana;SANTIAGO;LAS CONDES;SEDE SANTIAGO (S.C. APOQUINDO);MAGISTER EN LIDERAZGO Y GESTION EDUCATIVA;Administraciï¿½n y Comerc;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Enseï¿½anza Comercial y Administraci;Magister en Administraciï¿½n y Comerc;Administraciï¿½n de Empresas y Derec;Educaciï¿½n Comercial y Administraci;Posgrado;Magister;Magister;Semipresencial;Semipresencial;Plan Regular;3;3;I45S4C1208J3V1;NO ACREDITADA;65;;2;8;12;9;34;;38,1;39,4;33,6;;9;10;18;;;37;56,90%;33;4;;37
MAT_2025;28;17;11;;13;7;6;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN SALUD MENTAL Y PSIQUIATRIA COMUNITARIA;Salud;Salud y Servicios Sociales;Medicina;Magister en Salud;Salud y Bienestar;Salud;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I70S1C924J1V1;ACREDITADA;28;;;5;11;6;6;;35,2;37,2;32,1;;4;12;4;2;;22;78,60%;18;4;2;20
MAT_2025;9;6;3;;7;4;3;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;92;UNIVERSIDAD CATOLICA DEL MAULE;ACREDITADA;Maule;TALCA;TALCA;CASA CENTRAL;MAGISTER EN ENFERMERIA CON MENCION EN GESTION DEL CUIDADO Y EDUCACION;Salud;Salud y Servicios Sociales;Medicina;Magister en Salud;Salud y Bienestar;Salud;Posgrado;Magister;Magister;Presencial;Diurna;Plan Especial;4;4;I92S1C167J1V1;ACREDITADA;9;;1;2;3;2;1;;33,6;34,7;31,3;;4;3;;1;;8;88,90%;6;2;;8
MAT_2025;38;6;32;;26;5;21;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN CIENCIAS DE LA INGENIERIA CON MENCION EN MATEMATICAS APLICADAS;Tecnologï¿;Ingenierï¿½a, Industria y Construcci;Ingenierï¿½a y Profesiones Afin;Magister en Tecnologï¿;Ingenierï¿½a, Industria y Construcci;Ingenierï¿½a y Profesiones Afin;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I70S1C875J1V1;ACREDITADA;38;;19;19;;;;;24,6;24,7;24,6;;7;15;14;1;;37;97,40%;35;2;;37
MAT_2025;19;10;9;;13;7;6;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;75;UNIVERSIDAD DEL BIO-BIO;ACREDITADA;ýuble;DIGUILLIN;CHILLAN;SEDE CHILLAN;MAGISTER EN EDUCACION;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Magister en Educaciï¿;Educaciï¿;Educaciï¿;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I75S2C237J1V2;ACREDITADA;19;;3;7;4;2;3;;31,2;30,7;31,8;;2;12;;2;;16;84,20%;13;3;;16
MAT_2025;58;25;33;;29;9;20;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN CIENCIAS AGROPECUARIAS;Agropecuaria;Agricultura;Agricultura, Silvicultura y Pesca;Magister en Agropecuaria;Agricultura, Silvicultura, Pesca y Veterinaria;Agricultura;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I70S1C856J1V1;ACREDITADA;58;;18;34;3;2;1;;26,5;25,9;26,9;;10;32;11;1;;54;93,10%;51;3;1;53
MAT_2025;23;8;15;;;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN INFORMATICA MEDICA;Tecnologï¿;Ciencias;Informï¿½ti;Magister en Tecnologï¿;Tecnologï¿½a de la Informaciï¿½n y la Comunicaciï¿½n;Tecnologï¿½a de la Informaciï¿½n y la Comunicaciï¿½n;Posgrado;Magister;Magister;Presencial;Vespertina;Plan Regular;4;4;I70S1C845J2V1;ACREDITADA;23;;;4;10;7;2;;34;34,1;33,9;;3;10;8;;;21;91,30%;20;1;;21
MAT_2025;20;12;8;;10;7;3;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN ARTES CON MENCION EN ARTES VISUALES;Arte y Arquitectura;Humanidades y Artes;Artes;Magister en Arte y Arquitectura;Artes y Humanidades;Artes;Posgrado;Magister;Magister;Presencial;Vespertina;Plan Regular;4;4;I70S1C761J2V1;ACREDITADA;20;;4;6;5;2;3;;30,8;30,4;31,3;;3;5;8;;;16;80,00%;16;;;16
MAT_2025;236;51;185;;27;2;25;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN ADMINISTRACION MBA SIN MENCIONES Y CON MENCIONES EN GESTION EN FINANZAS, GESTION EN MARKETING Y GESTION EN RECURSOS HUMANOS;Administraciï¿½n y Comerc;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Enseï¿½anza Comercial y Administraci;Magister en Administraciï¿½n y Comerc;Administraciï¿½n de Empresas y Derec;Educaciï¿½n Comercial y Administraci;Posgrado;Magister;Magister;Presencial;Vespertina;Plan Regular;4;4;I70S1C760J2V1;ACREDITADA;236;;2;18;50;79;87;;38;36,5;38,4;;39;49;26;6;;120;50,80%;95;25;1;119
MAT_2025;18;6;12;;11;4;7;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;75;UNIVERSIDAD DEL BIO-BIO;ACREDITADA;ýuble;DIGUILLIN;CHILLAN;SEDE CHILLAN;MAGISTER EN ENSEï¿½ANZA DE LAS CIENCI;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Magister en Educaciï¿;Educaciï¿;Educaciï¿;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I75S2C264J1V1;NO ACREDITADA;18;;5;6;3;3;1;;28,9;26,3;30,3;;5;8;;3;;16;88,90%;13;3;;16
MAT_2025;13;12;1;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;92;UNIVERSIDAD CATOLICA DEL MAULE;ACREDITADA;Maule;CURICO;CURICO;SEDE CURICO;MAGISTER EN EDUCACION CON MENCION EN CURRICULO Y ADMINISTRACION;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Magister en Educaciï¿;Educaciï¿;Educaciï¿;Posgrado;Magister;Magister;Presencial;Diurna;Plan Especial;4;4;I92S2C166J1V1;NO ACREDITADA;13;;;2;1;2;8;;40,2;40,1;41;;1;3;;1;;5;38,50%;1;4;;5
MAT_2025;38;30;8;;17;14;3;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;92;UNIVERSIDAD CATOLICA DEL MAULE;ACREDITADA;Maule;TALCA;TALCA;CASA CENTRAL;MAGISTER EN EDUCACION CON MENCION EN CURRICULO Y ADMINISTRACION;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Magister en Educaciï¿;Educaciï¿;Educaciï¿;Posgrado;Magister;Magister;Presencial;Diurna;Plan Especial;4;4;I92S1C166J1V1;NO ACREDITADA;38;;;6;12;10;10;;36,5;36,6;36,1;;15;12;1;1;;29;76,30%;15;14;;29
MAT_2025;12;5;7;;;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;75;UNIVERSIDAD DEL BIO-BIO;ACREDITADA;Biobï¿;CONCEPCION;CONCEPCION;CASA CENTRAL (CONCEPCION);MAGISTER EN ESTRUCTURAS Y MATERIALES PARA INGENIERIA CIVIL;Tecnologï¿;Ingenierï¿½a, Industria y Construcci;Ingenierï¿½a y Profesiones Afin;Magister en Tecnologï¿;Ingenierï¿½a, Industria y Construcci;Ingenierï¿½a y Profesiones Afin;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I75S1C298J1V1;NO ACREDITADA;12;;2;4;3;2;1;;29,8;27,4;31,4;;4;5;3;;;12;100,00%;12;;;12
MAT_2025;17;6;11;;7;2;5;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;75;UNIVERSIDAD DEL BIO-BIO;ACREDITADA;Biobï¿;CONCEPCION;CONCEPCION;CASA CENTRAL (CONCEPCION);MAGISTER EN GESTION DE EMPRESAS;Administraciï¿½n y Comerc;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Enseï¿½anza Comercial y Administraci;Magister en Administraciï¿½n y Comerc;Administraciï¿½n de Empresas y Derec;Educaciï¿½n Comercial y Administraci;Posgrado;Magister;Magister;Presencial;Vespertina;Plan Regular;4;4;I75S1C234J2V1;ACREDITADA;17;;2;7;1;3;4;;33;31,2;34;;5;6;;2;;13;76,50%;10;3;;13
MAT_2025;12;8;4;;6;3;3;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;75;UNIVERSIDAD DEL BIO-BIO;ACREDITADA;ýuble;DIGUILLIN;CHILLAN;SEDE CHILLAN;MAGISTER EN GESTION DE EMPRESAS;Administraciï¿½n y Comerc;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Enseï¿½anza Comercial y Administraci;Magister en Administraciï¿½n y Comerc;Administraciï¿½n de Empresas y Derec;Educaciï¿½n Comercial y Administraci;Posgrado;Magister;Magister;Presencial;Vespertina;Plan Regular;4;4;I75S2C234J2V1;ACREDITADA;12;;6;2;1;2;1;;28,7;28,8;28,5;;2;7;;2;;11;91,70%;8;3;;11
MAT_2025;64;20;44;;13;5;8;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIï¿½A DEL M;ACREDITADA;Valparaï¿½;VALPARAISO;VIï¿½A DEL M;CASA CENTRAL (VIï¿½A DEL MA;MAGISTER EN DIRECCION DE NEGOCIOS;Administraciï¿½n y Comerc;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Enseï¿½anza Comercial y Administraci;Magister en Administraciï¿½n y Comerc;Administraciï¿½n de Empresas y Derec;Educaciï¿½n Comercial y Administraci;Posgrado;Magister;Magister;No Presencial;A Distancia;Plan Regular;4;4;I22S1C349J4V1;NO ACREDITADA;64;;;9;12;15;28;;38,8;35,9;40,1;;10;14;5;4;;33;51,60%;19;14;1;32
MAT_2025;146;60;86;;43;16;27;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN TRIBUTACION;Administraciï¿½n y Comerc;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Enseï¿½anza Comercial y Administraci;Magister en Administraciï¿½n y Comerc;Administraciï¿½n de Empresas y Derec;Educaciï¿½n Comercial y Administraci;Posgrado;Magister;Magister;Presencial;Vespertina;Plan Regular;4;4;I70S1C757J2V1;ACREDITADA;146;;1;15;48;24;58;;39,5;38,6;40,1;;16;52;10;10;;88;60,30%;47;41;1;87
MAT_2025;35;29;6;;12;7;5;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN PSICOLOGIA MENCION PSICOLOGIA CLINICA INFANTO JUVENIL;Ciencias Sociales;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Ciencias Sociales y del Comportamiento;Magister en Ciencias Sociales;Ciencias Sociales, Periodismo e Informaciï¿;Ciencias Sociales y del Comportamiento;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I70S1C751J1V1;ACREDITADA;35;;2;14;12;2;5;;32,9;33,7;29,5;;5;13;5;1;;24;68,60%;23;1;;24
MAT_2025;48;21;27;;30;13;17;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN CIENCIAS SOCIALES CON MENCION EN SOCIOLOGIA DE LA MODERNIZACION;Ciencias Sociales;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Ciencias Sociales y del Comportamiento;Magister en Ciencias Sociales;Ciencias Sociales, Periodismo e Informaciï¿;Ciencias Sociales y del Comportamiento;Posgrado;Magister;Magister;Presencial;Vespertina;Plan Regular;4;4;I70S1C744J2V1;ACREDITADA;48;;11;18;9;6;4;;29,4;30,5;28,5;;9;23;12;;;44;91,70%;43;1;;44
MAT_2025;46;26;20;;28;15;13;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN EDUCACION CON MENCION EN CURRICULO Y COMUNIDAD EDUCATIVA;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Magister en Educaciï¿;Educaciï¿;Educaciï¿;Posgrado;Magister;Magister;Presencial;Vespertina;Plan Regular;4;4;I70S1C743J2V1;ACREDITADA;46;;4;15;9;11;7;;32,6;31,9;33,5;;10;22;7;;;39;84,80%;38;1;1;38
MAT_2025;34;15;19;;15;7;8;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN URBANISMO;Arte y Arquitectura;Ingenierï¿½a, Industria y Construcci;Arquitectura y Construcciï¿;Magister en Arte y Arquitectura;Ingenierï¿½a, Industria y Construcci;Arquitectura y Construcciï¿;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I70S1C741J1V1;ACREDITADA;34;;1;8;7;8;10;;35,3;36,4;34,4;;5;13;6;;;24;70,60%;24;;1;23
MAT_2025;143;86;57;;43;31;12;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN SALUD PUBLICA;Salud;Salud y Servicios Sociales;Medicina;Magister en Salud;Salud y Bienestar;Salud;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I70S1C740J1V1;ACREDITADA;143;;2;18;38;45;40;;36,7;35,8;38,2;;36;46;22;1;;105;73,40%;100;5;3;102
MAT_2025;129;70;59;;51;23;28;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN GOBIERNO Y GERENCIA PUBLICA;Ciencias Sociales;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Ciencias Sociales y del Comportamiento;Magister en Ciencias Sociales;Ciencias Sociales, Periodismo e Informaciï¿;Ciencias Sociales y del Comportamiento;Posgrado;Magister;Magister;Presencial;Vespertina;Plan Regular;4;4;I70S1C739J2V1;ACREDITADA;129;;36;31;27;12;23;;31,4;30,6;32,3;;23;67;16;;;106;82,20%;97;9;1;105
MAT_2025;25;15;10;;8;6;2;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN ESTUDIOS LATINOAMERICANOS;Humanidades;Humanidades y Artes;Humanidades;Magister en Humanidades;Artes y Humanidades;Humanidades;Posgrado;Magister;Magister;Presencial;Vespertina;Plan Regular;4;4;I70S1C738J2V1;ACREDITADA;25;;9;9;5;1;1;;27,9;27;29,2;;2;13;7;;;22;88,00%;21;1;;22
MAT_2025;17;9;8;;4;2;2;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;MAGISTER EN CIENCIAS MENCION GEOFISICA;Ciencias Bï¿½sic;Ciencias;Ciencias Fï¿½sic;Magister en Ciencias Bï¿½sic;Ciencias naturales, matemï¿½ticas y estadï¿½s;Ciencias Fï¿½sic;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I70S1C737J1V1;ACREDITADA;17;;2;12;2;;1;;28,1;28,9;27,3;;7;3;3;;;13;76,50%;13;;;13
MAT_2025;13;9;4;;5;4;1;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;75;UNIVERSIDAD DEL BIO-BIO;ACREDITADA;Biobï¿;CONCEPCION;CONCEPCION;CASA CENTRAL (CONCEPCION);MAGISTER EN HABITAT SUSTENTABLE Y EFICIENCIA ENERGETICA;Arte y Arquitectura;Ingenierï¿½a, Industria y Construcci;Arquitectura y Construcciï¿;Magister en Arte y Arquitectura;Ingenierï¿½a, Industria y Construcci;Arquitectura y Construcciï¿;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I75S1C157J1V1;ACREDITADA;13;;2;7;2;;2;;30,2;27,8;35,8;;1;7;1;;;9;69,20%;8;1;;9
MAT_2025;7;1;6;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;92;UNIVERSIDAD CATOLICA DEL MAULE;ACREDITADA;Maule;TALCA;TALCA;CASA CENTRAL;MAGISTER EN CIENCIAS DE LA COMPUTACION;Tecnologï¿;Ciencias;Informï¿½ti;Magister en Tecnologï¿;Tecnologï¿½a de la Informaciï¿½n y la Comunicaciï¿½n;Tecnologï¿½a de la Informaciï¿½n y la Comunicaciï¿½n;Posgrado;Magister;Magister;Presencial;Diurna;Plan Especial;4;4;I92S1C164J1V1;ACREDITADA;7;;;3;2;2;;;31,4;28;32;;2;5;;;;7;100,00%;5;2;;7
MAT_2025;21;7;14;;11;3;8;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;92;UNIVERSIDAD CATOLICA DEL MAULE;ACREDITADA;Maule;TALCA;TALCA;CASA CENTRAL;MAGISTER EN CIENCIAS DE LA ACTIVIDAD FISICA MENCION ACTIVIDAD FISICA Y SALUD;Educaciï¿;Servicios;Servicios Personales;Magister en Educaciï¿;Servicios;Servicios personales;Posgrado;Magister;Magister;Presencial;Diurna;Plan Especial;4;4;I92S1C163J1V1;ACREDITADA;21;;5;16;;;;;25,9;25,4;26,1;;11;10;;;;21;100,00%;17;4;;21
MAT_2025;27;5;22;;8;2;6;;Universidades;Universidades Privadas;Universidades Privadas;39;UNIVERSIDAD SAN SEBASTIAN;ACREDITADA;Biobï¿;CONCEPCION;CONCEPCION;SEDE CONCEPCION;MAGISTER EN GESTION DE LA CONSTRUCCION Y SUSTENTABILIDAD;Tecnologï¿;Ingenierï¿½a, Industria y Construcci;Arquitectura y Construcciï¿;Magister en Tecnologï¿;Ingenierï¿½a, Industria y Construcci;Arquitectura y Construcciï¿;Posgrado;Magister;Magister;Semipresencial;Semipresencial;Plan Regular;4;4;I39S2C288J3V1;NO ACREDITADA;27;;1;8;9;3;6;;34;32,6;34,3;;8;10;1;2;;21;77,80%;16;5;1;20
MAT_2025;17;11;6;;6;6;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;92;UNIVERSIDAD CATOLICA DEL MAULE;ACREDITADA;Maule;TALCA;TALCA;CASA CENTRAL;MAGISTER EN DIDACTICA DE LAS CIENCIAS EXPERIMENTALES;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Magister en Educaciï¿;Educaciï¿;Educaciï¿;Posgrado;Magister;Magister;Presencial;Diurna;Plan Especial;4;4;I92S1C120J1V2;ACREDITADA;17;;5;7;5;;;;27,3;26,5;28,7;;10;6;;;;16;94,10%;12;4;;16
MAT_2025;31;10;21;;10;6;4;;Universidades;Universidades Privadas;Universidades Privadas;39;UNIVERSIDAD SAN SEBASTIAN;ACREDITADA;Biobï¿;CONCEPCION;CONCEPCION;SEDE CONCEPCION;MAGISTER EN INGENIERIA INDUSTRIAL;Tecnologï¿;Ingenierï¿½a, Industria y Construcci;Ingenierï¿½a y Profesiones Afin;Magister en Tecnologï¿;Ingenierï¿½a, Industria y Construcci;Ingenierï¿½a y Profesiones Afin;Posgrado;Magister;Magister;Semipresencial;Semipresencial;Plan Regular;4;4;I39S2C292J3V3;NO ACREDITADA;31;;2;9;9;5;6;;33,5;31,7;34,4;;6;13;2;5;;26;83,90%;17;9;;26
MAT_2025;10;5;5;;;;;;Universidades;Universidades Privadas;Universidades Privadas;39;UNIVERSIDAD SAN SEBASTIAN;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SEDE SANTIAGO;MAGISTER EN PENSAMIENTO POLITICO;Humanidades;Humanidades y Artes;Humanidades;Magister en Humanidades;Artes y Humanidades;Humanidades;Posgrado;Magister;Magister;Presencial;Vespertina;Plan Regular;4;4;I39S6C512J2V1;NO ACREDITADA;10;;;2;2;3;3;;37,2;42;32,4;;2;2;3;;;7;70,00%;6;1;;7
MAT_2025;35;11;24;;35;11;24;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;89;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ACREDITADA;Valparaï¿½;VALPARAISO;VIï¿½A DEL M;VIï¿½A DEL M;MAGISTER EN DIRECCION DE EMPRESAS;Administraciï¿½n y Comerc;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Enseï¿½anza Comercial y Administraci;Magister en Administraciï¿½n y Comerc;Administraciï¿½n de Empresas y Derec;Educaciï¿½n Comercial y Administraci;Posgrado;Magister;Magister;Presencial;Vespertina;Plan Regular;3;3;I89S3C220J2V1;NO ACREDITADA;35;;1;2;6;7;19;;39,6;33,9;42,2;;1;11;4;;;16;45,70%;15;1;;16
